   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.000    0.000 boxing.py:876(unbox_pyobject)
        7    0.000    0.000    0.000    0.000 sre_compile.py:393(_generate_overlap_table)
       10    0.000    0.000    0.000    0.000 codecs.py:308(__init__)
        4    0.000    0.000    0.000    0.000 lowering.py:106(pre_lower)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
       32    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.000    0.000 transforms.py:136(<listcomp>)
        1    0.000    0.000    0.000    0.000 npydecl.py:220(NumpyRulesInplaceArrayOperator)
       44    0.000    0.000    0.000    0.000 types.py:400(packed)
        3    0.000    0.000    0.000    0.000 utils.py:74(__call__)
        2    0.000    0.000    0.000    0.000 datetime.py:688(__new__)
       26    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        8    0.000    0.000    0.000    0.000 {method 'find_loader' of 'zipimport.zipimporter' objects}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 arraydecl.py:107(keeps_contiguity)
       29    0.000    0.000    0.000    0.000 mathimpl.py:99(_unary_int_input_wrapper_impl)
       28    0.000    0.000    0.000    0.000 numbers.py:19(_int_arith_flags)
       12    0.000    0.000    0.000    0.000 compiler.py:202(create_pipeline)
       40    0.000    0.000    0.000    0.000 codegen.py:627(target_data)
        1    0.000    0.000    0.000    0.000 builtins.py:39(<listcomp>)
       15    0.000    0.000    0.000    0.000 imputils.py:114(decorate)
       30    0.000    0.000    0.000    0.000 ir.py:462(__init__)
        6    0.000    0.000    0.000    0.000 pythonapi.py:176(get_env_manager)
       12    0.000    0.000    0.000    0.000 utils.py:254(__iter__)
        1    0.000    0.000    0.000    0.000 utils.py:520(finalize)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        2    0.000    0.000    0.000    0.000 caching.py:508(_load_index)
        2    0.000    0.000    0.000    0.000 typeinfer.py:935(_unify_return_types)
       42    0.000    0.000    0.000    0.000 models.py:424(get_value_type)
       11    0.000    0.000    0.000    0.000 utils.py:209(__setattr__)
        1    0.000    0.000    0.000    0.000 errors.py:59(WarningsFixer)
        2    0.000    0.000    0.000    0.000 subprocess.py:1401(_try_wait)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
       13    0.000    0.000    0.000    0.000 enum.py:65(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:551(_implement_bitwise_operators)
        1    0.000    0.000    0.000    0.000 caching.py:460(IndexDataCacheFile)
       13    0.000    0.000    0.000    0.000 dispatcher.py:673(<genexpr>)
        3    0.000    0.000    0.000    0.000 extending.py:143(overload_method)
       43    0.000    0.000    0.000    0.000 templates.py:576(bound_function)
        1    0.000    0.000    0.000    0.000 __init__.py:1083(__init__)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.000    0.000 pickle.py:986(_Unpickler)
        5    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
       54    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 cmathdecl.py:43(Cmath_log)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
        1    0.000    0.000    0.000    0.000 model.py:91(build_backend_type)
       38    0.000    0.000    0.000    0.000 dataflow.py:861(terminator)
       44    0.000    0.000    0.000    0.000 types.py:310(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:769(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:757(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:339(_add_integer_aliases)
       13    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       48    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        2    0.000    0.000    0.000    0.000 caching.py:464(__init__)
        2    0.000    0.000    0.000    0.000 caching.py:667(_save_overload)
       44    0.000    0.000    0.000    0.000 builtins.py:135(<genexpr>)
       42    0.000    0.000    0.000    0.000 builtins.py:143(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:723(Round)
        9    0.000    0.000    0.000    0.000 models.py:207(__init__)
        4    0.000    0.000    0.000    0.000 ir.py:260(cast)
        1    0.000    0.000    0.000    0.000 instructions.py:619(__init__)
       16    0.000    0.000    0.000    0.000 types.py:95(__eq__)
        4    0.000    0.000    0.000    0.000 __init__.py:517(__init__)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedRandom' objects}
        1    0.000    0.000    0.000    0.000 caching.py:587(Cache)
        4    0.000    0.000    0.000    0.000 bytecode.py:219(__iter__)
       22    0.000    0.000    0.000    0.000 typeinfer.py:194(__init__)
       21    0.000    0.000    0.000    0.000 models.py:34(__init__)
       40    0.000    0.000    0.000    0.000 debuginfo.py:47(mark_variable)
        1    0.000    0.000    0.000    0.000 utils.py:287(runonce)
        1    0.000    0.000    0.000    0.000 targets.py:119(__str__)
        1    0.000    0.000    0.000    0.000 targets.py:173(from_triple)
       37    0.000    0.000    0.000    0.000 context.py:264(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 typeinfer.py:570(get_call_signature)
        1    0.000    0.000    0.000    0.000 builtins.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:335(<listcomp>)
        4    0.000    0.000    0.000    0.000 ir.py:790(verify)
        1    0.000    0.000    0.000    0.000 registry.py:13(_ThreadLocalContext)
        2    0.000    0.000    0.000    0.000 functions.py:240(__init__)
       12    0.000    0.000    0.000    0.000 six.py:124(__init__)
        1    0.000    0.000    0.000    0.000 executionengine.py:30(check_jit_execution)
        1    0.000    0.000    0.000    0.000 __init__.py:92(_ensure_pynumpy)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 ast_transforms.py:10(<module>)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        1    0.000    0.000    0.000    0.000 mathdecl.py:85(Math_hypot)
       24    0.000    0.000    0.000    0.000 dataflow.py:749(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:326(<listcomp>)
       40    0.000    0.000    0.000    0.000 ir.py:437(get_targets)
        1    0.000    0.000    0.000    0.000 executionengine.py:146(set_object_cache)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       47    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 mathdecl.py:44(Math_atan2)
        1    0.000    0.000    0.000    0.000 descriptors.py:3(<module>)
        8    0.000    0.000    0.000    0.000 compiler.py:379(_set_and_check_ir)
        6    0.000    0.000    0.000    0.000 callconv.py:505(create_error_model)
       24    0.000    0.000    0.000    0.000 typeinfer.py:300(__init__)
       25    0.000    0.000    0.000    0.000 packer.py:142(_flatten)
        8    0.000    0.000    0.000    0.000 extending.py:259(__repr__)
       12    0.000    0.000    0.000    0.000 ir.py:546(__str__)
       52    0.000    0.000    0.000    0.000 functions.py:397(key)
        2    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
       40    0.000    0.000    0.000    0.000 module.py:191(__iter__)
        8    0.000    0.000    0.000    0.000 core.py:2547(_arraymethod)
        1    0.000    0.000    0.000    0.000 argparse.py:150(HelpFormatter)
        1    0.000    0.000    0.000    0.000 threading.py:512(set)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numerictypes.py:380(_set_up_aliases)
        9    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
        1    0.000    0.000    0.000    0.000 mathdecl.py:111(Math_pow)
        1    0.000    0.000    0.000    0.000 randomdecl.py:125(Random_randrange)
        1    0.000    0.000    0.000    0.000 randomdecl.py:193(Numpy_normal)
        1    0.000    0.000    0.000    0.000 mathdecl.py:95(Math_predicate)
        6    0.000    0.000    0.000    0.000 bytecode.py:32(get_code_object)
       24    0.000    0.000    0.000    0.000 typeinfer.py:282(__init__)
        1    0.000    0.000    0.000    0.000 interpreter.py:64(Interpreter)
        1    0.000    0.000    0.000    0.000 builtins.py:327(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:334(<listcomp>)
        4    0.000    0.000    0.000    0.000 models.py:310(__init__)
        1    0.000    0.000    0.000    0.000 models.py:280(OpaqueModel)
        5    0.000    0.000    0.000    0.000 tracing.py:191(notrace)
       15    0.000    0.000    0.000    0.000 utils.py:276(__init__)
        4    0.000    0.000    0.000    0.000 types.py:217(__new)
        1    0.000    0.000    0.000    0.000 initfini.py:39(initialize_native_asmprinter)
       21    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        2    0.000    0.000    0.000    0.000 _bootlocale.py:23(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 os.py:678(__delitem__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(exec_module)
        2    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
       38    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 caching.py:359(get_filename_base)
        3    0.000    0.000    0.000    0.000 imputils.py:228(wrapper)
       27    0.000    0.000    0.000    0.000 cpu.py:72(codegen)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        6    0.000    0.000    0.000    0.000 numeric.py:2560(geterr)
        8    0.000    0.000    0.000    0.000 consts.py:20(__init__)
        2    0.000    0.000    0.000    0.000 caching.py:408(check_cachable)
        4    0.000    0.000    0.000    0.000 compiler.py:217(_patch_error)
        4    0.000    0.000    0.000    0.000 controlflow.py:632(op_JUMP_FORWARD)
        1    0.000    0.000    0.000    0.000 registry.py:40(_toplevel_typing_context)
        6    0.000    0.000    0.000    0.000 __init__.py:94(<lambda>)
       29    0.000    0.000    0.000    0.000 types.py:275(__new__)
        1    0.000    0.000    0.000    0.000 context.py:40(cpu_count)
        2    0.000    0.000    0.000    0.000 subprocess.py:773(_get_devnull)
        2    0.000    0.000    0.000    0.000 subprocess.py:1348(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 argparse.py:1050(_SubParsersAction)
        5    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        4    0.000    0.000    0.000    0.000 sre_parse.py:257(getwhile)
        3    0.000    0.000    0.000    0.000 sre_parse.py:784(_parse_flags)
        4    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
        3    0.000    0.000    0.000    0.000 model.py:264(__init__)
        4    0.000    0.000    0.000    0.000 codegen.py:169(add_linking_library)
        5    0.000    0.000    0.000    0.000 codegen.py:511(resolve)
       26    0.000    0.000    0.000    0.000 controlflow.py:173(loops)
        1    0.000    0.000    0.000    0.000 builtins.py:188(BinOpMod)
        4    0.000    0.000    0.000    0.000 lowering.py:245(has_dynamic_globals)
       24    0.000    0.000    0.000    0.000 itanium_mangler.py:141(mangle_type_c)
        2    0.000    0.000    0.000    0.000 context.py:541(unify_types)
        1    0.000    0.000    0.000    0.000 transforms.py:11(PassManagerBuilder)
        1    0.000    0.000    0.000    0.000 executionengine.py:51(__init__)
       30    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        4    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
        2    0.000    0.000    0.000    0.000 posixpath.py:104(split)
        2    0.000    0.000    0.000    0.000 posixpath.py:121(splitext)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       23    0.000    0.000    0.000    0.000 callconv.py:429(_get_excinfo_argument)
        4    0.000    0.000    0.000    0.000 dataflow.py:648(op_JUMP_FORWARD)
        2    0.000    0.000    0.000    0.000 interpreter.py:644(<listcomp>)
        2    0.000    0.000    0.000    0.000 transforms.py:19(same_exit_point)
        1    0.000    0.000    0.000    0.000 builtins.py:222(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:339(UnorderedCmpOp)
        4    0.000    0.000    0.000    0.000 lowering.py:19(from_fndesc)
       24    0.000    0.000    0.000    0.000 ir.py:818(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:626(descr)
        1    0.000    0.000    0.000    0.000 passmanagers.py:6(create_module_pass_manager)
        1    0.000    0.000    0.000    0.000 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 model.py:174(build_backend_type)
        1    0.000    0.000    0.000    0.000 dataflow.py:11(DataFlowAnalysis)
        1    0.000    0.000    0.000    0.000 builtins.py:204(BinOpFloorDiv)
        1    0.000    0.000    0.000    0.000 models.py:341(__init__)
       16    0.000    0.000    0.000    0.000 ir.py:303(__init__)
